
subject;question;true;wrong1;wrong2;wrong3
Geographie;Mit wie vielen Ländern grenzt Spanien?;5;2;3;4
Geographie;Auf welchem Kontinent liegt Lesotho?;Afrika;Asien;Südamerika;Europa
Geographie;Broome ist eine Stadt in welchem australischen Bundesstaat?;Western Australia;Northern Territory;South Australia;Tasmanien
Geographie;Welche dieser US-Städte hat weniger als 1.000.000 Einwohner?;San Francisco, Kalifornien;Phoenix, Arizona;San Antonio, Texas;Philadelphia, Pennsylvania
Geographie;An der Grenze welcher beiden Länder liegen die Pyrenäen?;Frankreich und Spanien;Italien und Schweiz;Norwegen und Schweden;Russland und Ukraine
Geographie;Außer den Vereinigten Staaten erheben alle folgenden Länder Anspruch auf Gebiete in der Antarktis:;Vereinigte Staaten;Australien;Chile;Norwegen
Geographie;Welcher Nationalpark war der erste, der in den Vereinigten Staaten eingerichtet wurde?;Yellowstone;Sequoia;Yosemite;Rocky Mountain
Geographie;Was ist die Hauptstadt des US-Bundesstaates Wisconsin?;Madison;Milwaukee;Wisconsin Dells;Green Bay
Geographie;Welche der folgenden Sprachen ist keine finno-ugrische Sprache?;Samojedisch;Ungarisch;Finnisch;Estnisch
Geographie;Wie viele Einwohner hatte 2012 der deutschsprachige Kleinstaat Liechtenstein in Mitteleuropa?;36.600;2.400;90.000;323.400
Geographie;Welches dieser Länder liegt nicht in Afrika?;Suriname;Burkina Faso;Mosambik;Algerien
Geographie;Was ist die Hauptstadt von Peru?;Lima;Santiago;Montevideo;Buenos Aires
Geographie;Welche zwei Länder hießen bis 1980 unter der Kolonialbezeichnung Rhodesien?;Sambia und Simbabwe;Togo und Benin;Lesotho und Swasiland;Ruanda und Burundi
Geographie;An wie viele Länder grenzt Kirgisistan?;4;3;1;6
Geographie;Welches Land hat drei Hauptstadtstädte?;Südafrika;Somalia;China;Vereinigtes Königreich
Geographie;Wie heißt die Hauptstadt Neuseelands?;Wellington;Auckland;Christchurch;Melbourne
Geographie;Welche Stadt ist die Hauptstadt der Vereinigten Staaten von Amerika?;Washington, D.C.;Seattle;Albany;Los Angeles
Geographie;Welche kanadische Provinz hat Charlottetown als Hauptstadt?;Prince Edward Island;Saskatchewan;Nordwest-Territorien;Ontario
Geographie;Welches dieser Länder ist kein Land in Afrika?;Guyana;Senegal;Liberia;Somalia
Geographie;Wie heißt das Gebirge an der Grenze zwischen Spanien und Frankreich?;Pyrenäen;Alpen;Karpaten;Ural
Geographie;Was ist die Hauptstadt von Chile?;Santiago;Valparaíso;Copiapó;Antofagasta
Geographie;Welches Land gehört nicht zu Skandinavien?;Finnland;Norwegen;Schweden;Dänemark
Geographie;Was ist die Hauptstadt von Indonesien?;Jakarta;Bandung;Medan;Palembang
Geographie;Welcher der folgenden ist kein australischer Bundesstaat oder Territorium?;Alberta;New South Wales;Victoria;Queensland
Geographie;In welchem europäischen Land befindet sich der Hauptquartier der Weltgesundheitsorganisation?;Schweiz;Vereinigtes Königreich;Frankreich;Belgien
Geographie;Welches Land mit nur einer Zeitzone ist flächenmäßig das größte?;China;Kanada;Indien;Russland
Geographie;Welche Stadt war 2015 die bevölkerungsreichste Stadt Amerikas?;São Paulo;New York;Mexiko-Stadt;Los Angeles
Geographie;Welche Jahreszahl steht auf der Flagge des US-Bundesstaates Wisconsin?;1848;1634;1783;1901
Geographie;Was ist die Hauptstadt von Schottland?;Edinburgh;Glasgow;Dundee;London
Geographie;"Welcher US-Bundesstaat hat den Spitznamen ""The Golden State""?";Kalifornien;Florida;New Mexico;Alaska
Geographie;Welcher US-Bundesstaat hat die größte Bevölkerung?;Kalifornien;New York;Texas;Florida
Geographie;In welcher kanadischen Provinz liegt Montreal?;Québec;Ontario;Nova Scotia;Alberta
Geographie;Wie heißt die Hauptstadt von Bermuda?;Hamilton;Santo Domingo;San Juan;Havanna
Geographie;Wie viele Flüsse gibt es in Saudi-Arabien?;0;1;2;3
Geographie;Welchem Land gehören die Andamanen und Nikobaren in Südostasien?;Indien;Vietnam;Thailand;Indonesien
Geographie;Welcher kleine Fürstenstaat liegt zwischen Spanien und Frankreich?;Andorra;Liechtenstein;Monaco;San Marino
Geographie;Wie viele souveräne Staaten sind Mitglieder der Vereinten Nationen?;195;201;153;178
Geographie;Wie hoch ist das One World Trade Center in New York City?;1,776 ft;1,888 ft;1,225 ft;1,960 ft
Geographie;"Wie lautet das finnische Wort für ""Finnland""?";Suomi;Eesti;Magyarország;Sverige
Geographie;Welches dieser Länder hat die Verwendung persönlicher genetischer Abstammungstests verboten?;Deutschland;Österreich;Kanada;Schweden
Geographie;Welches der folgenden Länder ist kein sogenanntes "megadiverses" Land?;Thailand;Peru;Mexiko;Südafrika
Geographie;Was ist die Hauptstadt von Dänemark?;Kopenhagen;Aarhus;Odense;Aalborg
Geographie;Was ist die Amtssprache von Bhutan?;Dzongkha;Ladakhi;Karen;Groma
Geographie;In welchem westafrikanischen Land liegt die historische Stadt Timbuktu?;Mali;Senegal;Niger;Burkina Faso
Geographie;Mit wie vielen Ländern grenzt Luxemburg?;3;4;2;5
Geographie;Welche ist die kleinste Provinz Kanadas?;Prince Edward Island;New Brunswick;Nova Scotia;Yukon
Geographie;Was ist die Hauptstadt von Australien?;Canberra;Sydney;Melbourne;Brisbane
Geographie;Wo befinden sich die "Spanischen Treppen"?;Rom, Italien;Barcelona, Spanien;Berlin, Deutschland;London, England
Geographie;Was ist die Hauptstadt Südkoreas?;Seoul;Pjöngjang;Daegu;Kitakyushu
Geographie;Wie wird die Hauptstadt von Ungarn richtig geschrieben?;Budapest;Boodapest;Bhudapest;Budapast
Geographie;In welchem Land fließt der Taedong-Fluss?;Nordkorea;Südkorea;Japan;China
Geographie;Wie heißt die nach Vilnius zweitgrößte Stadt Litauens?;Kaunas;Panevėžys;Vilnius;Klaipėda
Geographie;Wie nennt man die Ureinwohner Neuseelands?;Māori;Wikinger;Polynesier;Samoaner
Geographie;Wie heißt die größte Stadt im US-Bundesstaat Tennessee?;Memphis;Theben;Alexandria;Luxor
Geographie;Was ist die Hauptstadt des US-Bundesstaates New York?;Albany;Buffalo;New York;Rochester
Geographie;An wie viele Länder grenzt Mexiko?;3;2;4;1
Geographie;"Welches dieser afrikanischen Länder hat Spanisch als Amtssprache?";Äquatorialguinea;Guinea;Kamerun;Angola
Geographie;Welche russische Oblast grenzt an Polen?;Kaliningrad;Samara;Nischni Nowgorod;Omsk
Geographie;Was ist die Hauptstadt der Vereinigten Staaten?;Washington, D.C.;Los Angeles, CA;New York City, NY;Houston, TX
Geographie;Was ist die Amtssprache Pakistans?;Urdu;Hindi;Pandschabi;Paschtu
Geographie;Der Gebirgspass Khyber verbindet welche beiden Länder?;Afghanistan und Pakistan;Indien und Nepal;Pakistan und Indien;Tadschikistan und Kirgisistan
Geographie;Welches dieser Länder erkennt Armenien nicht als unabhängigen Staat an?;Pakistan;Iran;Türkei;Aserbaidschan
Geographie;In welchem County in England befindet sich Stonehenge?;Wiltshire;Somerset;Cumbria;Herefordshire
Geographie;Welches Land des Vereinigten Königreichs ist auf der Union Jack-Flagge nicht dargestellt?;Wales;Schottland;Irland;Isle of Wight
Geographie;Welches Land ist flächenmäßig das größte der Welt?;Russland;Kanada;China;Vereinigte Staaten
Geographie;Auf welchem Kontinent liegt Angola?;Afrika;Südamerika;Europa;Asien
Geographie;Welche Farbe hat der Kreis auf der japanischen Flagge?;Rot;Weiß;Gelb;Schwarz
Geographie;Wo befinden sich die Nazca-Linien?;Peru;Brasilien;Kolumbien;Ecuador
Geographie;Alle folgenden Orte liegen in Kiribati, außer:;Urutora;Rungata;London;Washington
Geographie;Welcher kleine Staat liegt zwischen Frankreich und Spanien?;Andorra;San Marino;Vatikanstadt;Liechtenstein
Geographie;Wie heißt das einzige noch bestehende Großherzogtum der Welt?;Luxemburg;Montenegro;Liechtenstein;Andorra
